OBJECTID;LAND;BEZ;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
217430;11;11;11501341;2021;11;3;2;2;0;1;2;0;0;0;1;0;0;1;807230,8513;5824132,037;13,52511307;52,48065852
217429;11;6;6400737;2021;11;14;5;3;5;3;0;0;1;0;0;0;0;1;786980,967;5817343,545;13,22193481;52,43081364
217428;11;1;1100207;2021;11;9;3;3;0;6;0;1;1;0;0;0;0;0;798887,7606;5826816,385;13,40503839;52,50935039
217427;11;10;10400837;2021;10;12;1;3;5;3;0;1;1;0;0;0;0;0;810625,4379;5825649,902;13,57635319;52,49234074
217426;11;9;9100306;2021;10;7;5;2;5;3;0;0;1;0;0;0;0;0;803092,139;5820939,82;13,46145778;52,45435959
217425;11;4;4200309;2021;10;15;3;3;5;2;0;0;1;0;1;0;0;0;789001,2995;5826835,346;13,25979222;52,51484808
217424;11;8;8200832;2021;11;15;3;2;5;2;0;0;1;0;0;0;0;0;800308,5856;5816747,852;13,41685143;52,41832111
217423;11;5;5200631;2021;11;13;5;3;6;7;0;0;0;1;0;0;1;1;784923,1964;5827541,283;13,20046364;52,52332331
217422;11;1;1100313;2021;11;16;1;3;5;3;1;1;1;0;0;0;0;1;799894,6463;5826511,669;13,41955557;52,50606651
217421;11;1;1100206;2021;10;22;2;3;0;4;2;0;0;1;0;0;1;0;797685,2449;5827905,76;13,38834675;52,51977285
217420;11;7;7100205;2021;10;10;5;3;5;3;0;1;1;0;0;0;0;0;796286,2593;5825323,78;13,3654905;52,49738973
217419;11;10;10200524;2021;10;11;2;1;6;7;0;0;0;1;0;0;1;0;812421,9804;5830373,551;13,6071628;52,53364474
217418;11;4;4500937;2021;11;8;2;2;5;2;0;0;1;0;0;0;0;0;790959,8834;5824829,839;13,2868209;52,49582737
217417;11;1;1300836;2021;11;17;4;3;1;5;1;1;1;0;0;0;0;0;796521,8269;5829892,919;13,37302284;52,53821953
217416;11;12;12200412;2021;11;8;6;3;0;1;0;0;0;0;1;0;0;1;789269,644;5833658,856;13,26967846;52,57587984
217415;11;12;12400723;2021;10;17;2;3;5;3;0;1;1;0;0;0;0;1;791424,0861;5838766,246;13,30587649;52,62051649
217414;11;11;11501340;2021;10;7;4;3;5;2;0;1;1;0;0;0;0;0;807321,4363;5824797,328;13,52705605;52,48656998
217413;11;12;12500824;2021;11;13;4;3;6;4;0;0;0;1;1;0;0;1;791394,5991;5835538,379;13,30260012;52,5915956
217412;11;1;1100312;2021;11;17;3;3;5;2;2;1;1;0;0;0;0;1;799212,9045;5826986,872;13,40996824;52,51070032
217411;11;1;1200627;2021;10;21;4;2;0;1;2;0;0;0;0;0;1;0;795642,8211;5828488,41;13,35885116;52,52610694
217410;11;5;5100208;2021;10;5;5;3;2;6;2;0;1;0;0;0;0;1;781165,3738;5830801,745;13,14798209;52,55450941
217409;11;1;1200628;2021;10;15;6;3;0;2;0;0;1;0;0;0;1;0;796254,54;5828498,282;13,36785047;52,52586337
217408;11;4;4200308;2021;11;8;2;3;0;1;0;0;0;0;1;0;0;1;790223,0393;5828155,924;13,27889808;52,52603842
217407;11;12;12601236;2021;11;18;5;3;6;2;2;0;1;1;0;0;0;1;794411,2819;5836222,837;13,34761279;52,59610669
217406;11;11;11300722;2021;11;17;2;3;1;5;2;1;1;0;0;0;0;0;803980,6651;5828400,4;13,48129786;52,52073347
217405;11;10;10100205;2021;10;9;6;3;0;2;0;1;1;0;0;0;0;0;807609,3662;5832375,49;13,53829067;52,55432327
217404;11;9;9300920;2021;10;9;5;3;5;3;0;1;0;0;0;1;0;0;807565,9618;5815411,138;13,5220062;52,40231126
217403;11;3;3200308;2021;10;22;2;3;5;3;2;1;1;0;0;0;0;0;799064,1495;5837540,484;13,41729228;52,60537847
217402;11;5;5300736;2021;11;14;2;3;5;2;0;1;1;0;0;0;0;1;786104,2451;5829154,47;13,21921239;52,53716831
217401;11;2;2500833;2021;11;22;6;3;5;3;2;0;1;0;0;0;0;0;802847,5366;5826942,46;13,46332154;52,50829662
217400;11;4;4300624;2021;11;23;7;3;0;5;2;0;1;0;0;0;1;0;792810,0349;5826091,964;13,31510593;52,50615248
217399;11;7;7400720;2021;10;4;3;3;1;7;2;0;1;0;0;0;0;0;796662,3631;5823539,967;13,36942653;52,48119524
217398;11;10;10200421;2021;10;8;4;3;3;6;0;0;1;0;0;1;0;0;812216,5672;5830895,141;13,60463427;52,53843646
217397;11;11;11300722;2021;10;15;1;3;5;2;0;0;1;0;0;0;0;0;804248,7531;5828690,781;13,48550249;52,52318653
217396;11;7;7601339;2021;11;11;6;3;1;5;0;0;1;0;0;0;0;0;795612,9446;5816073,925;13,34741156;52,4148362
217395;11;5;5100314;2021;10;15;5;3;6;4;0;0;1;1;0;0;0;0;785187,3616;5829672,823;13,20617561;52,54229641
217394;11;8;8200833;2021;10;15;6;2;5;3;0;1;1;0;0;0;0;1;802523,8982;5816823,147;13,44939541;52,41777603
217393;11;8;8200726;2021;10;14;6;3;5;3;0;0;1;0;0;0;0;1;801266,031;5819825,029;13,43366003;52,44537687
217392;11;9;9200510;2021;10;15;6;3;0;1;0;1;0;0;0;0;0;0;805654,1836;5824202,802;13,50203374;52,48217748
217391;11;4;4500938;2021;11;16;2;3;0;4;0;1;0;1;0;0;0;0;791839,1752;5824923,85;13,29981862;52,4962007
217390;11;9;9100407;2021;11;9;5;2;0;7;0;0;0;0;0;0;1;0;806385,6512;5821047,171;13,50987393;52,45348566
217389;11;2;2100104;2021;11;10;5;3;5;2;0;1;1;0;0;0;0;1;799293,1206;5826222,582;13,41045956;52,50380558
217388;11;12;12200309;2021;10;14;1;2;5;3;0;1;1;0;0;0;0;0;793232,5482;5832405,46;13,32688346;52,56252305
217387;11;9;9100306;2021;10;18;3;3;2;2;2;0;1;0;0;0;0;0;804496,4049;5819983,815;13,48118834;52,44501071
217386;11;1;1100102;2021;10;11;4;3;5;5;0;1;1;0;0;0;0;0;796341,8805;5826794,059;13,36761603;52,51053921
217385;11;7;7601238;2021;11;14;2;3;6;2;0;0;1;1;0;0;0;0;797385,0328;5817460,101;13,37462248;52,42630215
217384;11;5;5300840;2021;10;8;3;3;5;3;0;0;1;0;1;0;0;1;788946,8395;5829017,855;13,2608883;52,53444377
217383;11;6;6300630;2021;11;16;7;3;2;7;1;0;1;0;0;0;0;0;793317,0997;5818155,113;13,31557716;52,43472875
217382;11;8;8100103;2021;11;12;2;3;5;3;0;0;1;0;0;0;1;0;800615,7216;5823134,508;13,42710095;52,47539904
217381;11;2;2200213;2021;11;10;3;3;5;7;0;1;1;0;0;0;0;1;799833,5929;5824983,359;13,41728287;52,49240112
217380;11;7;7601339;2021;11;16;1;3;5;2;1;0;1;0;0;0;0;0;795809,1168;5816026,344;13,35024548;52,41430368
217379;11;7;7601443;2021;10;12;7;3;5;3;0;0;1;0;0;0;0;0;799944,2112;5815843,747;13,41069939;52,41041683
217378;11;3;3701554;2021;10;2;1;3;0;7;2;1;0;0;0;0;0;0;799190,4572;5830048,402;13,41239279;52,53815466
217377;11;8;8100417;2021;11;14;3;3;5;3;0;0;1;0;0;0;1;0;802247,3942;5823049,667;13,4509748;52,47373815
217376;11;5;5100312;2021;11;16;5;3;6;2;2;0;1;1;0;0;0;1;784612,6459;5830966,648;13,1988329;52,55419733
217375;11;12;12400723;2021;10;23;1;2;1;1;2;0;1;0;0;0;0;0;791939,7626;5839008,22;13,31368593;52,62240885
217374;11;2;2300316;2021;10;14;6;3;5;2;0;1;1;0;0;0;0;0;800733,107;5826532,251;13,43189047;52,50578948
217373;11;8;8200730;2021;10;8;4;3;5;2;0;1;1;0;0;0;0;1;801398,5931;5819152,925;13,43499839;52,43927952
217372;11;3;3601449;2021;10;15;3;3;3;6;0;1;0;0;0;0;0;0;801211,3119;5830364,016;13,44238496;52,53987036
217371;11;4;4501153;2021;11;15;4;3;5;3;0;1;1;0;0;0;0;1;794188,4024;5823674,999;13,33322134;52,48374419
217370;11;1;1400938;2021;11;11;3;3;2;6;0;0;1;0;0;0;0;1;794787,8813;5831345,088;13,34882019;52,55217783
217369;11;6;6300629;2021;10;9;4;3;2;2;0;0;1;1;0;0;0;0;791750,377;5819297,245;13,29359348;52,44580593
217368;11;2;2300315;2021;10;12;6;3;3;5;0;1;1;0;0;0;0;1;800314,5749;5825823,779;13,42510363;52,49966973
217367;11;1;1300835;2021;11;13;6;3;5;3;0;0;1;0;0;0;0;1;797153,3202;5830368,225;13,38273144;52,54213611
217366;11;8;8100209;2021;11;9;2;3;0;3;0;1;1;0;0;0;0;0;801750,5076;5822054,743;13,44278161;52,46509517
217365;11;4;4501043;2021;11;10;5;3;5;2;0;1;1;0;0;0;0;1;792870,4637;5824336,863;13,31445041;52,49038611
217364;11;1;1100310;2021;11;8;2;3;5;2;0;1;0;0;1;0;0;0;798655,2745;5828142,33;13,40281311;52,52136298
217363;11;6;6300631;2021;10;15;6;3;5;2;0;1;1;0;0;0;0;0;791485,6249;5816162,411;13,28697622;52,41784302
217362;11;3;3400829;2021;10;12;5;3;5;3;0;1;1;0;0;0;0;0;799767,0416;5832816,615;13,42336766;52,56265021
217361;11;9;9502043;2021;10;7;2;3;5;3;1;1;1;0;0;0;0;1;811617,8012;5823212,548;13,5886446;52,46993315
217360;11;6;6100210;2021;11;8;2;3;5;3;0;0;1;0;1;0;0;0;795124,2674;5821277,195;13,34484162;52,46174437
217359;11;7;7601546;2021;11;17;4;3;0;1;2;0;0;0;1;0;0;0;798543,5282;5814420,561;13,38889937;52,39842508
217358;11;1;1200522;2021;11;19;6;3;5;2;2;1;1;0;0;0;0;0;794554,5093;5828335,867;13,34272054;52,52532858
217357;11;1;1100308;2021;10;12;2;3;6;4;0;0;1;1;0;0;0;0;796685,1219;5828762,897;13,3744148;52,52800122
217356;11;2;2200210;2021;10;19;5;3;2;6;2;0;1;0;0;0;0;1;798307,989;5825465,621;13,39531085;52,49755986
217355;11;10;10100312;2021;11;6;6;3;5;2;1;0;1;0;0;0;0;0;807669,9773;5830165,947;13,53713536;52,5344873
217354;11;5;5100315;2021;11;13;4;3;5;2;0;0;1;0;0;0;1;1;784357,7545;5830002,224;13,19425757;52,54568344
217353;11;3;3701556;2021;10;18;4;3;6;4;0;0;1;1;0;0;0;0;799358,9407;5829198,52;13,41410405;52,53044426
217352;11;5;5200420;2021;10;14;6;3;5;3;0;0;1;0;0;0;1;1;782825,6588;5828572,346;13,1705073;52,53366029
217351;11;8;8100311;2021;10;20;5;3;1;5;2;0;1;0;1;0;0;0;800861,3655;5824540,501;13,43197551;52,48786616
217350;11;6;6100205;2021;11;18;2;2;5;2;2;0;1;0;1;0;0;0;795328,7472;5819981,051;13,34669615;52,45001478
217349;11;1;1401043;2021;11;18;5;3;6;2;2;0;1;1;0;0;0;1;795671,3477;5830924,29;13,36143774;52,54792692
217348;11;1;1401048;2021;11;10;4;3;5;2;0;1;0;0;0;1;0;0;795503,5533;5831613,014;13,35958335;52,55419174
217347;11;2;2500833;2021;10;20;7;3;5;3;2;0;1;0;1;0;0;0;802847,0633;5826941,074;13,46331332;52,50828445
217346;11;7;7400720;2021;10;5;5;3;5;2;2;0;0;0;1;0;1;0;797301,669;5822601,781;13,37797642;52,47243769
217345;11;1;1200520;2021;10;11;3;3;1;6;0;0;1;0;1;0;0;0;794548,2604;5828949,154;13,34317201;52,53082965
217344;11;4;4501148;2021;11;14;2;3;5;2;0;0;1;0;0;0;0;1;793347,4853;5823073,35;13,32034406;52,47880304
217343;11;9;9401534;2021;11;15;5;3;5;2;1;1;1;0;0;0;0;0;811350,5421;5819942,821;13,58167423;52,4407839
217342;11;10;10200629;2021;11;16;7;3;5;2;2;0;1;0;0;0;0;0;811312,0858;5828506,006;13,58910456;52,51754415
217341;11;5;5200632;2021;10;15;3;3;0;1;0;0;0;0;1;0;0;1;785073,3101;5828380,205;13,2033895;52,53076658
217340;11;8;8100310;2021;11;18;7;3;6;2;2;0;1;1;0;0;0;1;801062,0665;5824921,818;13,4352669;52,49117337
217339;11;1;1100102;2021;11;13;1;2;6;4;0;0;1;1;0;0;0;1;795651,4871;5826679,854;13,35737127;52,50989007
217338;11;2;2300314;2021;10;17;5;3;3;5;0;1;1;0;0;0;0;0;799729,4679;5826074,203;13,41673538;52,50223606
217337;11;8;8100312;2021;10;16;6;3;2;6;0;0;1;0;0;0;0;1;801075,4064;5824915,783;13,43545733;52,49111191
217336;11;10;10100206;2021;10;16;2;2;6;4;0;0;1;1;0;0;0;0;809338,2855;5832705,917;13,56401832;52,55630527
217335;11;9;9200512;2021;10;17;6;3;1;5;0;0;1;0;0;0;0;0;809265,5747;5821525,335;13,55256345;52,45614923
217334;11;8;8401242;2021;11;11;4;3;5;3;0;0;1;0;0;0;0;0;805253,3894;5817246,666;13,48979277;52,42005651
217333;11;7;7501029;2021;11;19;5;3;2;2;2;0;1;0;0;0;0;1;797348,1111;5818665,438;13,37515294;52,43712696
217332;11;2;2100106;2021;10;22;6;3;5;3;2;0;1;0;0;0;0;0;799575,5867;5825656,53;13,41409943;52,49857675
217331;11;7;7400927;2021;10;10;3;3;0;6;0;0;1;0;1;0;0;0;798903,2183;5821691,358;13,40066943;52,46340294
217330;11;7;7300619;2021;10;21;3;3;5;3;2;1;1;0;0;0;0;0;794713,0289;5821827,176;13,33929188;52,46689659
217329;11;10;10100311;2021;10;17;2;2;5;2;0;1;1;0;0;0;0;0;806301,1727;5830198,03;13,51704782;52,53554578
217328;11;1;1100312;2021;11;14;2;3;6;4;0;1;0;1;0;0;0;0;799517,0952;5826712,623;13,41419034;52,50807516
217327;11;2;2100105;2021;10;15;4;3;6;7;0;0;1;1;0;0;0;0;798921,8829;5825819,617;13,40464476;52,50039706
217326;11;2;2100102;2021;10;14;4;3;6;2;0;0;1;1;0;0;0;0;798321,8598;5825554,252;13,39559396;52,49834675
217325;11;5;5100316;2021;11;15;1;3;2;6;0;0;1;0;0;0;0;1;784811,0821;5828950,543;13,200023;52,5360173
217324;11;10;10300734;2021;11;22;3;3;5;3;2;0;1;0;0;0;1;0;809589,8209;5823521,447;13,5591718;52,47385441
217323;11;10;10400940;2021;11;9;2;3;5;2;0;0;1;0;0;0;1;0;812396,179;5824671,618;13,60143294;52,48256369
217322;11;7;7400824;2021;10;11;7;3;5;3;0;0;1;0;0;0;1;0;797853,6033;5821887,507;13,38544054;52,46573434
217321;11;8;8100418;2021;11;17;7;2;5;2;2;0;1;0;0;0;1;1;802502,7258;5823372,37;13,45501523;52,47648921
217320;11;6;6400844;2021;10;17;5;3;1;5;0;0;1;0;0;0;1;0;791220,6075;5820788,873;13,28712151;52,45946095
217319;11;5;5300737;2021;10;1;7;3;0;1;2;0;0;0;0;0;1;1;787297,8673;5830208,939;13,23767458;52,54599422
217318;11;11;11200514;2021;10;18;6;3;0;7;1;0;1;0;1;0;0;1;803376,0863;5830092,692;13,4739588;52,53623772
217317;11;1;1100310;2021;10;19;6;3;6;7;2;0;0;1;0;0;1;0;798895,1339;5827905,53;13,40612501;52,51910899
217316;11;4;4100102;2021;11;21;2;3;3;6;2;0;1;0;1;0;0;1;791207,979;5829136,238;13,29423401;52,53430162
217315;11;6;6100101;2021;11;14;3;3;0;7;0;0;1;0;0;0;0;0;793004,8924;5821441,065;13,31388027;52,46435396
217314;11;2;2200213;2021;10;4;7;3;0;1;2;0;0;0;0;0;1;0;799565,4391;5824901,115;13,4132711;52,49181115
217313;11;4;4200308;2021;10;14;3;2;2;6;0;0;1;0;1;0;0;0;790388,0342;5827325,441;13,2805982;52,51850524
217312;11;10;10100314;2021;10;13;3;3;3;6;0;1;1;0;0;0;0;0;808475,6431;5830187,557;13,54899573;52,5342256
217311;11;10;10200629;2021;11;15;2;3;2;2;0;0;1;0;0;0;0;0;810958,4415;5828198,919;13,58362258;52,51499397
217310;11;4;4200311;2021;10;5;3;3;2;6;2;0;1;0;0;0;0;1;790146,6526;5825357,566;13,27533529;52,50099147
217309;11;1;1400937;2021;10;8;5;3;2;6;0;0;1;0;0;0;0;1;793662,924;5832271,047;13,33309531;52,56108617
217308;11;6;6200312;2021;10;18;1;3;2;6;1;0;1;0;0;0;0;0;795013,636;5819125,707;13,34131745;52,44251723
217307;11;5;5200528;2021;11;16;7;3;6;4;2;0;1;1;0;0;0;0;783647,9614;5825208,333;13,17972941;52,50307049
217306;11;2;2200210;2021;11;21;3;3;5;3;2;1;1;0;0;0;0;0;798942,2813;5824805,321;13,40403413;52,49129411
217305;11;7;7400822;2021;11;11;7;3;0;3;0;0;1;0;1;0;0;0;796831,1819;5820797,727;13,36946548;52,45652187
217304;11;2;2200210;2021;10;12;7;3;2;2;0;1;1;0;0;0;0;0;798292,2618;5824817,268;13,39449934;52,49175679
217303;11;1;1401047;2021;10;14;7;3;5;2;0;1;1;0;0;0;0;0;795254,8784;5830458,712;13,35489984;52,54397929
217302;11;1;1100206;2021;11;23;4;3;8;1;2;0;0;0;0;0;1;0;798152,1802;5828005,533;13,39529754;52,52041209
217301;11;2;2200211;2021;11;13;5;3;1;5;0;1;1;0;0;0;0;0;798323,6004;5824189,908;13,39439795;52,48611616
217300;11;4;4200311;2021;10;16;1;3;2;2;0;0;1;0;0;0;0;0;790427,9904;5825939,538;13,2799759;52,50605924
217299;11;2;2500835;2021;10;7;4;3;0;3;1;0;1;0;1;0;0;1;803058,2961;5825890,561;13,46546005;52,49875155
217298;11;1;1100309;2021;10;11;3;3;0;1;0;0;0;0;1;0;0;1;798471,225;5828267,693;13,40022102;52,52258746
217297;11;12;12200309;2021;11;17;4;3;2;6;2;0;1;0;0;0;0;1;793321,2015;5832569,529;13,32833259;52,56394609
217296;11;1;1300733;2021;11;15;3;3;6;7;0;1;0;1;0;0;0;1;797126,274;5831779,98;13,38359693;52,55480556
217295;11;5;5100313;2021;10;14;4;3;0;1;0;0;0;0;0;0;1;0;785384,739;5830271,478;13,20959254;52,54756051
217294;11;4;4100101;2021;10;15;5;3;5;2;0;1;1;0;0;0;0;1;791212,7803;5829730,983;13,2948258;52,53963087
217293;11;8;8200725;2021;10;14;2;3;0;1;0;0;0;0;1;0;0;0;801183,7538;5819632,785;13,43227983;52,44369904
217292;11;8;8300935;2021;11;1;7;2;5;2;2;0;1;0;0;0;0;0;802291,5104;5817836,084;13,44690395;52,42698361
217291;11;6;6400840;2021;11;13;2;3;5;3;0;0;1;0;0;0;0;0;788839,4487;5819604,166;13,25114838;52,45010322
217290;11;10;10100311;2021;11;13;4;3;0;4;0;0;0;1;0;0;1;0;807484,5801;5829175,549;13,53349467;52,52571598
217289;11;4;4501040;2021;11;10;3;3;6;7;0;0;1;1;0;0;0;0;792436,7684;5825397,241;13,3090119;52,50012467
217288;11;9;9401534;2021;10;11;7;3;2;3;0;0;1;0;0;0;0;0;811255,6734;5820202,724;13,58052509;52,44316703
217287;11;12;12400618;2021;10;14;4;3;2;1;0;0;1;0;0;0;0;0;786315,7412;5838907,998;13,23074777;52,62450344
217286;11;4;4300412;2021;10;2;2;3;0;7;2;1;0;0;0;0;0;0;790647,002;5828050,129;13,28503731;52,52486412
217285;11;2;2300419;2021;10;16;1;3;5;3;0;1;1;0;0;0;1;0;801591,5529;5825953,985;13,44397632;52,50013256
217284;11;1;1100207;2021;11;18;5;3;1;5;2;0;1;0;1;0;0;1;797965,0704;5826580,926;13,39127238;52,50774454
217283;11;7;7601236;2021;11;10;7;2;6;4;0;0;1;1;0;0;0;0;796547,9615;5816297,745;13,36131747;52,41633683
217282;11;6;6200313;2021;10;17;3;3;1;1;0;0;1;0;0;0;1;1;795211,7556;5818295,898;13,34349088;52,43497154
217281;11;2;2400623;2021;10;20;4;3;5;2;2;1;1;0;0;0;0;0;800602,4253;5827107,927;13,43049074;52,51102145
217280;11;2;2400521;2021;11;19;5;3;6;4;2;0;1;1;0;0;0;0;800781,7193;5828477,366;13,43436274;52,52319722
217279;11;12;12400618;2021;11;10;4;3;5;2;0;1;1;0;0;0;0;0;787463,6227;5837745,19;13,24664808;52,61347232
217278;11;5;5300840;2021;10;8;6;3;2;2;0;0;1;0;0;0;0;0;788054,2604;5829195,974;13,24791985;52,53651317
217277;11;2;2500833;2021;10;8;5;3;5;3;0;0;1;0;0;0;0;0;802713,2095;5826985,042;13,46138709;52,50875283
217276;11;11;11200410;2021;10;13;6;3;5;7;0;0;0;0;0;1;1;1;804622,3549;5832781,044;13,49474233;52,55963684
217275;11;1;1401046;2021;10;20;1;3;2;2;2;0;1;0;0;0;0;1;794899,3816;5830249,136;13,34948677;52,54229314
217274;11;7;7601339;2021;10;13;6;3;2;6;0;0;1;0;1;0;0;0;795796,1402;5816025,762;13,35005473;52,41430548
217273;11;8;8100102;2021;11;16;2;3;5;2;2;0;1;0;1;0;0;1;800520,9032;5823439,072;13,42598355;52,47818115
217272;11;11;11501339;2021;11;13;5;3;5;2;0;0;1;0;0;0;1;1;807269,8354;5825414,732;13,52686776;52,49213228
217271;11;7;7400927;2021;11;20;3;3;5;2;2;0;1;0;0;0;0;0;799074,228;5821704,817;13,40319114;52,46343
217270;11;2;2100101;2021;10;11;1;3;2;6;0;1;0;0;0;0;0;0;797859,9638;5825618,695;13,38886754;52,4991767
217269;11;11;11501238;2021;10;18;5;2;5;7;2;0;1;0;0;0;1;0;805086,6667;5824976,959;13,49441121;52,48943326
217268;11;2;2500835;2021;10;9;3;3;5;3;0;0;1;0;0;0;0;0;803112,0884;5826174,709;13,46650865;52,50126846
217267;11;2;2400623;2021;11;11;2;3;0;1;0;0;0;0;1;0;0;1;800356,7547;5827187,109;13,42695308;52,5118665
217266;11;4;4501041;2021;11;11;7;3;0;2;0;1;1;0;0;0;0;1;793127,9151;5825592,73;13,31933651;52,50150633
217265;11;9;9401329;2021;11;8;2;3;6;4;0;0;1;1;0;0;0;0;812024,8535;5819633,722;13,59127395;52,43762965
217264;11;5;5300735;2021;10;21;3;3;5;2;2;0;1;0;0;0;0;0;786567,6912;5830553,726;13,22723383;52,54947005
217263;11;7;7601443;2021;11;17;7;3;6;4;2;0;1;1;0;0;0;1;800130,3571;5814987,837;13,41266076;52,40264272
217262;11;4;4501042;2021;11;2;1;3;1;5;2;0;1;0;0;0;1;1;793929,1919;5825958,431;13,3314298;52,50435364
217261;11;2;2200209;2021;11;7;3;3;5;7;0;0;1;0;1;0;0;0;797245,5609;5824001,831;13,37840084;52,48501823
217260;11;7;7400721;2021;10;13;6;3;5;5;0;0;0;0;1;0;1;0;798920,882;5823917,026;13,40292319;52,48334347
217259;11;11;11501339;2021;10;18;6;3;6;3;1;0;1;1;0;0;0;1;806760,6646;5824811,745;13,5188367;52,48701454
217258;11;1;1100207;2021;10;15;2;3;2;2;0;0;1;0;1;0;0;0;798358,6738;5826645,574;13,39711252;52,50810891
217257;11;11;11300617;2021;10;12;6;3;0;3;0;0;1;0;0;0;1;0;803679,3116;5829031,289;13,4774461;52,52655584
217256;11;2;2500834;2021;11;19;3;3;5;3;2;1;0;0;1;0;0;0;802389,2458;5826828,213;13,45648575;52,50752684
217255;11;4;4501146;2021;11;8;5;3;5;2;0;1;1;0;0;0;0;1;792851,7675;5823936,717;13,3138242;52,48680895
217254;11;5;5200527;2021;10;11;7;2;6;2;0;0;1;1;0;0;0;0;782959,8898;5827073,543;13,17120541;52,52015189
217253;11;11;11300721;2021;10;11;3;3;9;1;0;0;1;0;0;0;0;0;805124,6863;5829991,941;13,49956714;52,53435863
217252;11;7;7601339;2021;10;19;3;3;5;7;2;0;1;0;0;0;0;1;795786,025;5815830,684;13,34973406;52,41256219
217251;11;4;4501040;2021;10;9;2;3;1;5;0;0;1;0;1;0;0;0;792709,1025;5825529,52;13,31312862;52,5011645
217250;11;6;6200317;2021;11;18;3;3;5;3;0;0;1;0;0;0;0;1;795908,5744;5816505,208;13,35212695;52,41854265
217249;11;1;1100415;2021;10;12;4;3;0;1;0;1;0;0;0;0;0;0;798285,2992;5829367,679;13,39847558;52,5325491
217248;11;5;5100316;2021;10;13;4;3;2;6;0;0;1;0;1;0;0;0;784203,9289;5828958,292;13,19110218;52,53640375
217247;11;10;10200421;2021;11;15;6;3;5;2;0;0;1;0;0;0;1;0;812238,536;5830684,591;13,60475931;52,53653712
217246;11;7;7100101;2021;11;16;7;3;3;6;0;0;1;0;1;0;0;0;794640,556;5825744,794;13,34169097;52,50205483
217245;11;4;4100101;2021;11;13;5;2;5;3;0;0;1;0;0;1;0;1;792256,366;5830683,005;13,31100702;52,54760673
217244;11;1;1300836;2021;11;17;7;3;5;3;0;0;1;0;1;0;0;0;796806,0576;5831280,303;13,37844099;52,55050113
217243;11;9;9401534;2021;10;16;1;3;5;7;0;1;1;0;0;0;0;0;811057,8251;5820651,782;13,57804165;52,44730387
217242;11;8;8100521;2021;10;20;7;3;6;2;2;0;1;1;0;0;0;0;802954,2674;5822471,914;13,46082552;52,46816818
217241;11;7;7601238;2021;11;15;4;3;5;3;1;0;1;0;0;0;0;0;798396,6822;5815926,438;13,38808921;52,41200374
217240;11;1;1100102;2021;11;16;6;3;2;6;2;0;1;0;0;0;0;0;795543,0648;5826363,525;13,35549748;52,50711319
217239;11;2;2500834;2021;10;3;1;2;5;3;2;1;0;0;0;0;1;0;802350,1204;5827078,45;13,45613832;52,50979138
217238;11;1;1200627;2021;10;9;4;3;0;7;0;1;0;0;0;0;0;0;795768,783;5828585,067;13,36078843;52,52690506
217237;11;12;12100204;2021;11;18;4;3;1;5;2;0;1;0;0;0;1;1;795204,5045;5832480,341;13,35595677;52,56212873
217236;11;2;2500830;2021;11;8;3;3;0;1;0;1;0;0;0;0;0;1;802566,2042;5827388,714;13,45959461;52,51245246
217235;11;7;7601340;2021;10;16;5;3;6;2;0;0;1;1;0;0;0;0;796568,3496;5815882,494;13,36124844;52,41260336
217234;11;7;7400822;2021;10;17;5;3;5;5;1;0;1;0;0;0;0;1;796744,3826;5820708,14;13,36811218;52,45576593
217233;11;4;4100101;2021;10;11;2;3;5;2;0;0;1;0;1;0;0;0;790680,1011;5829758,107;13,28701747;52,54015844
217232;11;4;4300622;2021;10;13;6;3;2;6;0;0;1;0;1;0;0;0;793253,59;5826900,807;13,32233499;52,51316519
217231;11;11;11200411;2021;11;9;2;3;2;6;0;0;1;0;0;0;1;1;805842,4035;5831852,748;13,51182852;52,5506334
217230;11;2;2300315;2021;11;18;5;3;5;2;2;1;0;0;0;1;0;1;800435,653;5825770,831;13,42683416;52,49912849
217229;11;10;10300731;2021;11;10;3;3;5;2;0;0;1;0;0;1;0;0;809654,9734;5830268,351;13,56640231;52,53428095
217228;11;7;7601341;2021;10;1;7;3;8;7;2;0;1;0;0;0;0;0;797927,7508;5815750,634;13,38105876;52,41068323
217227;11;1;1300731;2021;10;2;5;3;0;7;2;1;0;0;0;0;0;0;797235,3279;5833191,814;13,38646532;52,56740138
217226;11;2;2200209;2021;10;3;1;3;0;1;2;0;0;0;0;0;1;1;797106,088;5824484,722;13,37678339;52,48942277
217225;11;8;8200832;2021;11;10;2;3;5;3;0;0;1;0;0;0;0;0;801209,6802;5817467,977;13,43070981;52,42428075
217224;11;1;1300835;2021;11;5;5;3;6;2;2;0;1;1;0;0;0;1;796999,486;5830511,11;13,38059749;52,54350078
217223;11;7;7400721;2021;11;0;1;3;5;3;2;0;1;0;0;0;0;0;797310,986;5823515,228;13,37892752;52,48062073
217222;11;6;6200315;2021;10;8;2;3;0;7;0;1;0;0;0;0;0;0;795216,4734;5817274,559;13,34265841;52,42581325
217221;11;1;1100416;2021;10;1;6;3;5;3;2;1;1;0;0;0;0;1;798675,9758;5829455,541;13,40429691;52,53312272
